NCBI taxon id,scientific name,mean relative abundance,median relative abundance,SD of relative abundance
29376,Desulfotomaculum thermobenzoicum,0.00151595,0.00119484,0.001276613
29380,Staphylococcus caprae,0.021798,0.010425,0.020830789
29385,Staphylococcus saprophyticus,0.044142914,0.00423644,0.298033121
29389,Streptococcus alactolyticus,0.186587952,0.00512768,1.485469765
29391,Gemella morbillorum,0.105485488,0.0036623,0.655820374
29394,Dolosigranulum pigrum,0.528811588,0.00336825,3.594138754
29401,Pseudonocardia halophobica,0.055625319,0.055625319,0.078177275
29405,Microlunatus phosphovorus,0.014137189,0.00136191,0.024783526
29409,Rhodoplanes roseus,0.001346954,0.000952308,0.001628286
29419,Helicobacter canis,0.003526206,0.003382915,0.003066483
29422,Legionella brunensis,0.003253613,0.00182199,0.00951572
29423,Legionella oakridgensis,0.001291557,0.0014463,0.000640007
29430,Acinetobacter haemolyticus,0.077326288,0.00327703,0.465987535
29432,Psychrobacter phenylpyruvicus,0.001568872,0.000968354,0.001264581
29433,Moraxella ovis,0.000743991,0.000743991,0.000512199
29434,Neisseria pharyngis,0.001436411,0.000325988,0.002145602
29435,Pseudomonas flavescens,0.004749809,0.00255805,0.007031699
29438,Pseudomonas savastanoi,0.000428734,0.000428734,0
29443,Paucimonas lemoignei,0.002049481,0.002049481,0.00255619
29447,Xanthomonas albilineans,0.016045679,0.0043298,0.033470776
29448,Bradyrhizobium elkanii,0.218325741,0.00269869,1.092514712
29449,Rhizobium etli,0.035713799,0.002467,0.287421255
29459,Brucella melitensis,0.003897977,0.00168175,0.005995741
29461,Brucella suis,0.040220492,0.005203525,0.090680896
29466,Veillonella parvula,0.44907173,0.0337028,2.474873066
29471,Pectobacterium atrosepticum,0.00114329,0.00114329,0
29485,Yersinia rohdei,0.018458783,0.00249361,0.063509417
29486,Yersinia ruckeri,0.001831759,0.001254,0.001820897
29488,Photorhabdus luminescens,0.0020004,0.001315585,0.001879138
29494,Vibrio furnissii,0.001994304,0.0008,0.002658033
29495,Vibrio navarrensis,0.000953649,0.000964627,9.24E-05
29497,Vibrio splendidus,0.001827636,0.00239727,0.001437787
29501,Mycoplasma haemofelis,0.001317135,0.000911525,0.001303388
29503,Desulfomicrobium escambiense,0.00245495,0.00245495,0
29506,Leptospira inadai,0.003834855,0.003834855,0.001485752
29508,Leptospira meyeri,0.000961862,0.000961862,0
29510,Turneriella parva,0.001509716,0.000893317,0.002763375
29519,Borreliella garinii,0.000714556,0.000714556,0
29524,Porphyromonas circumdentaria,0.068925683,0.00468459,0.620235463
29527,Syntrophobacter wolinii,0.011137382,0.001957135,0.034608344
29528,Flammeovirga aprica,0.00532434,0.00157645,0.007728313
29529,Chitinophaga arvensicola,0.002256415,0.00145183,0.003557336
29530,Cytophaga aurantiaca,0.001774857,0.001904185,0.000936278
29533,Flavobacterium pectinovorum,0.010932871,0.004158275,0.024129585
29534,Flavobacterium saccharophilum,0.003000941,0.00143178,0.005071332
29536,Flavobacterium succinicans,0.004242259,0.002189925,0.008075043
29539,Thermoleophilum album,0.00318026,0.003105385,0.002887144
29542,Pelobacter acetylenicus,0.032106512,0.0017592,0.269384
29543,Pelobacter propionicus,0.00562329,0.001196715,0.019904005
29546,Lawsonia intracellularis,0.053689349,0.00132477,0.390698371
29549,Rhodothermus marinus,0.002463174,0.00104717,0.007210804
29552,Acholeplasma axanthum,0.198292741,0.006391,0.980786848
29557,Mycoplasma gallinarum,0.000142911,0.000142911,0
29562,Mycoplasma ovipneumoniae,0.000910225,0.000910225,0
29570,Halomonas meridiana,0.00208496,0.002489505,0.001247781
29571,Halomonas subglaciescola,0.000856126,0.00101751,0.000602491
29573,Halomonas halophila,0.004586365,0.00162098,0.01326023
29575,Taylorella equigenitalis,0.029822498,0.00147176,0.172655367
29581,Janthinobacterium lividum,0.041851196,0.00197394,0.251042336
31899,Caldicellulosiruptor bescii,0.001199458,0.000901328,0.000835977
31909,Halothermothrix orenii,0.004797904,0.00211416,0.009814403
31910,Halomonas variabilis,0.000773085,0.00062901,0.000476129
31943,Brevibacterium iodinum,0.004603908,0.001346885,0.012151619
31958,Amycolatopsis orientalis,0.001994408,0.00140526,0.001734161
31959,Amycolatopsis lurida,0.002105271,0.001751045,0.001086356
31971,[Eubacterium] dolichum,0.313488136,0.0103064,2.173285006
31973,Eggerthia catenaformis,0.003040434,0.002465,0.002318208
31996,Beijerinckia derxii,0.00151485,0.00151485,0
31998,Methylobacterium radiotolerans,0.03655432,0.00231249,0.252904605
32013,Comamonas terrigena,0.083476427,0.00323154,0.580349881
32016,Desulfovibrio oxamicus,0.012094033,0.004590705,0.022865825
32025,Helicobacter hepaticus,0.003350253,0.00323698,0.004150548
32040,Acidovorax konjaci,0.000162563,0.000163095,1.05E-05
32046,Synechococcus elongatus,0.00120513,0.000445972,0.002007979
32051,Synechococcus sp. WH 7803,0.001405975,0.000693227,0.001503603
32054,Calothrix parietina,0.001159746,0.00126046,0.000903886
32056,Calothrix desertica,0.00276047,0.00276047,0.000204481
32057,Calothrix sp. PCC 7103,0.048971162,0.00161077,0.083386171
32062,Deinococcus radiophilus,0.000407047,0.000407047,0
33002,Desulfurella acetivorans,0.002123608,0.001513395,0.001719772
33007,Actinomyces neuii,0.036618399,0.00437216,0.140033625
33008,Rhodococcus globerulus,0.002572699,0.00121301,0.005405282
33010,Propionibacterium avidum,0.308460754,0.00466659,0.794851849
33011,Propionibacterium granulosum,0.046849604,0.00307314,0.192078896
33012,Propionimicrobium lymphophilum,0.00585409,0.00243061,0.011644427
33018,Sporolactobacillus laevolacticus,0.002889289,0.000821625,0.004796788
33022,Bacillus racemilacticus,0.001933451,0.00147067,0.002222263
33025,Phascolarctobacterium faecium,0.003060439,0.001958,0.00419779
33026,Sporolactobacillus dextrus,0.001153234,0.00122901,0.000636495
33029,Anaerococcus hydrogenalis,0.071510407,0.00584146,0.436641897
33030,Peptoniphilus indolicus,0.012965799,0.001454185,0.06608388
33031,Peptoniphilus lacrimalis,0.076052113,0.0089065,0.430034778
33032,Anaerococcus lactolyticus,0.037414755,0.004596125,0.203655358
33033,Parvimonas micra,0.019783198,0.00310588,0.148459415
33034,Anaerococcus prevotii,0.063517138,0.005112875,0.288017951
33035,Blautia producta,0.293524138,0.0707965,0.853093926
33036,Anaerococcus tetradius,0.006082577,0.00229717,0.011857784
33037,Anaerococcus vaginalis,0.033903106,0.004434655,0.194969996
33038,[Ruminococcus] gnavus,0.75227204,0.0382952,3.096593081
33039,[Ruminococcus] torques,0.82445168,0.2220885,2.057836589
33043,Coprococcus eutactus,0.507256524,0.03718,1.304777003
33044,Bartonella doshiae,0.007096547,0.000992332,0.017947383
33045,Bartonella grahamii,0.002087961,0.00168175,0.001688567
33047,Bartonella vinsonii,0.001810034,0.00073033,0.002532924
33049,Rhodobacter veldkampii,0.001216072,0.001025402,0.00076949
33050,Sphingopyxis macrogoltabida,0.004332775,0.00191306,0.008589404
33051,Sphingomonas sanguinis,0.026401955,0.003177555,0.106748175
33052,Sphingopyxis terrae,0.033964775,0.003439585,0.086896411
33056,Candidatus Kinetoplastibacterium crithidii,0.000564441,0.000430337,0.000364659
33058,Thauera selenatis,0.00326948,0.00139782,0.00464448
33059,Acidithiobacillus caldus,0.002631869,0.00095662,0.003549526
33069,Pseudomonas viridiflava,0.239065202,0.006531815,1.162129959
33072,Gloeobacter violaceus,0.017489268,0.00283926,0.082735754
33074,Zymobacter palmae,0.000683443,0.000683443,0
33075,Acidobacterium capsulatum,0.036170279,0.00139396,0.269842466
33871,Coriobacterium glomerans,0.202523138,0.00219364,0.767406677
33878,Agromyces cerinus,0.001371826,0.000794862,0.001598811
33879,Agromyces ramosus,0.000394104,0.000394104,0
33883,Microbacterium arborescens,0.001050567,0.000644466,0.001024048
33885,Microbacterium lacticum,0.001257065,0.000850138,0.001196485
33887,Rathayibacter rathayi,0.00586409,0.00272829,0.01585489
33888,Rathayibacter tritici,0.001330671,0.001220455,0.000625409
33889,Brevibacterium casei,0.003112529,0.00316591,0.001791081
33905,Bifidobacterium thermophilum,0.019352162,0.005241785,0.088969128
33906,Actinopolyspora mortivallis,0.00430645,0.00346729,0.002125967
33907,Pseudonocardia alni,0.000163095,0.000163095,0
33909,Pseudonocardia saturnea,0.002624251,0.00136416,0.002654064
33910,Amycolatopsis mediterranei,0.002432575,0.00172047,0.00274465
33917,Microbacterium barkeri,0.001014629,0.000508246,0.001017918
33922,Mycoplasma agassizii,0.000748802,0.000292663,0.001050304
33924,Mycoplasma testudinis,0.000559143,0.000559143,0.00022983
33932,Bacillus cohnii,0.006889983,0.00293281,0.014180151
33934,Anoxybacillus flavithermus,0.003319203,0.00166594,0.006600857
33935,Lysinibacillus macroides,0.043771441,0.00168424,0.11082658
33936,Aeribacillus pallidus,0.00176226,0.00191457,0.001043739
33937,Bacillus thermoalkalophilus,0.005627109,0.0044285,0.005268283
33939,[Bacillus] thermocloacae,0.003447675,0.00372565,0.002074939
33940,Geobacillus thermodenitrificans,0.013541639,0.00139992,0.075707315
33941,Geobacillus thermoleovorans,0.001247521,0.000809471,0.001341972
33942,Brevibacillus thermoruber,0.001222323,0.000847893,0.001812625
33943,Kyrpidia tusciae,0.177391413,0.00450396,0.425992489
33945,Enterococcus avium,0.447425926,0.02066,1.990717566
33946,Kurthia gibsonii,0.007847418,0.00230383,0.034144284
33952,Acetobacterium woodii,0.021108195,0.00158758,0.106435077
33953,Clostridium aminobutyricum,0.018527636,0.00549853,0.037699498
33954,Clostridium magnum,0.003991343,0.0017355,0.012288529
33959,Lactobacillus johnsonii,0.057185183,0.00387924,0.280507446
33960,Lactobacillus collinoides,0.004255577,0.003212535,0.00460959
33961,Lactobacillus homohiochii,0.009340474,0.00255148,0.018371247
33962,Lactobacillus kefiri,0.011799395,0.0025848,0.034566768
33964,Leuconostoc citreum,0.073313943,0.00339156,0.436279702
33968,Leuconostoc pseudomesenteroides,0.008882659,0.00283724,0.02277499
33970,Melissococcus plutonius,11.31930132,4.919655,16.88405242
33977,Caryophanon latum,0.00038849,0.00038849,2.62E-05
33978,Caryophanon tenue,0.001297075,0.00044383,0.002372897
33984,Luteococcus japonicus,0.051704679,0.000571145,0.114512623
33987,Exiguobacterium aurantiacum,0.002934782,0.00211333,0.003392653
33990,Rickettsia bellii,0.001481794,0.000709094,0.002064474
33991,Rickettsia montanensis,0.001217497,0.00106533,0.000810202
33992,Rickettsia rhipicephali,0.003063484,0.00354711,0.002273207
33995,Komagataeibacter europaeus,0.001796615,0.00116538,0.001889695
33996,Gluconacetobacter diazotrophicus,0.002480986,0.00122841,0.003082566
33998,Acidocella aminolytica,0.001374311,0.001423875,0.000753216
34002,Paracoccus alcaliphilus,0.024226527,0.003211105,0.056431897
34003,Paracoccus aminophilus,0.017749314,0.00155638,0.063346687
34004,Paracoccus aminovorans,0.155600772,0.003335195,0.588537468
34005,Paracoccus kocurii,0.00479847,0.00216912,0.005802345
34007,Paracoccus versutus,0.027658974,0.00273079,0.075690148
34010,Azospirillum halopraeferens,0.002664589,0.000824056,0.003183561
34011,Niveispirillum irakense,0.001614252,0.00102309,0.00140344
34015,Blastomonas natatoria,0.000934305,0.000872891,0.000366105
34017,Rhodobium orientis,0.001671973,0.000818518,0.002110414
34018,Rhodospirillum centenum,0.019004003,0.00125721,0.032539037
34021,Candidatus Liberibacter asiaticus,0.104692271,0.0020389,0.22963527
34027,Azoarcus tolulyticus,0.000204795,0.000204795,8.79E-05
34028,Comamonas sp.,0.006900556,0.006405,0.005094793
34029,Leptothrix cholodnii,0.248970499,0.216169,0.157295773
34038,Rahnella aquatilis,0.015562903,0.00211896,0.072447198
34059,Moraxella atlantae,0.060469623,0.00338418,0.240393196
34061,Moraxella cuniculi,0.001628406,0.00141622,0.000862176
34062,Moraxella osloensis,0.095007705,0.00288711,0.561154934
34071,Telluria mixta,0.006205269,0.0037546,0.009364763
34073,Variovorax paradoxus,0.003721109,0.00125002,0.009879433
34078,Scytonema hofmannii,0.00162561,0.000821409,0.001646788
34085,Riemerella anatipestifer,0.018493152,0.001668445,0.056512164
34086,Pedobacter antarcticus,0.073794418,0.00230382,0.202139702
34087,Sphingobacterium faecium,0.030609179,0.002223455,0.187799472
34090,Pelodictyon phaeoclathratiforme,0.00146651,0.00171343,0.000544442
34097,Brevinema andersonii,0.001099216,0.001026896,0.000910168
34101,Filibacter limicola,0.002683364,0.002109115,0.002219222
34103,Sphaerotilus natans,0.002287268,0.001338135,0.002389403
34105,Streptobacillus moniliformis,0.004492573,0.001006435,0.019461363
35517,[Eubacterium] brachy,0.020967473,0.00978403,0.03788603
35518,[Eubacterium] nodatum,0.00544932,0.001410685,0.022776187
35519,Mogibacterium timidum,0.020552776,0.00367411,0.075737795
35554,Geobacter sulfurreducens,0.006167042,0.00279077,0.013925619
35621,Streptomyces mobaraensis,0.002740485,0.001257395,0.007216227
35622,Thermomonospora chromogena,0.001825298,0.000955603,0.001522086
35623,Acholeplasma oculi,0.00160695,0.000843493,0.001597873
35700,Heliophilum fasciatum,0.004442691,0.001858335,0.013541288
35701,Heliobacterium modesticaldum,1.42933387,0.00972337,6.790059291
35751,Sporichthya polymorpha,0.013831753,0.0028104,0.055489176
35754,Dactylosporangium aurantiacum,0.002927149,0.00303971,0.001554019
35755,Corynebacterium kutscheri,0.001148345,0.001242215,0.000642037
35756,Corynebacterium pilosum,0.005090747,0.00273079,0.010969977
35757,Corynebacterium cystitidis,0.00245944,0.001919645,0.001762786
35760,Bifidobacterium choerinum,0.307799557,0.0206269,1.077949251
35769,Mycoplasma gateae,0.001700325,0.0022417,0.001240495
35785,Clostridium maximum,0.020268214,0.00648887,0.078157247
35786,Coprothermobacter proteolyticus,0.00171196,0.001277135,0.00144312
35787,Lactobacillus pontis,0.025644108,0.002638295,0.111150081
35790,Rickettsia japonica,0.001140117,0.001005245,0.000641038
35791,Rickettsia massiliae,0.004805742,0.00103603,0.009374071
35792,Rickettsia parkeri,0.000630943,0.000630943,0.00048963
35793,Rickettsia sibirica,0.002254511,0.000581781,0.002873051
35794,Rickettsia slovaca,0.001749127,0.000899194,0.002175954
35795,Ehrlichia muris,0.003037874,0.000727797,0.008183653
35804,Rhodovulum adriaticum,0.001594235,0.001212249,0.001380697
35805,Rhodovulum euryhalinum,0.000142911,0.000142911,0
35806,Rhodovulum sulfidophilum,0.001160424,0.000768285,0.000972824
35816,Pelobacter acidigallici,0.002387232,0.00184077,0.002187678
35818,Helicobacter pullorum,0.033905131,0.000698097,0.156461667
35825,Pseudobacteroides cellulosolvens,0.020827657,0.00272658,0.217550042
35833,Bilophila wadsworthia,0.135535655,0.03291005,0.393218076
35835,Hydrogenobacter hydrogenophilus,0.000844777,0.000903089,0.000552083
35839,Holophaga foetida,0.001671525,0.001067465,0.00158849
35841,Bacillus thermoamylovorans,0.005770942,0.003462185,0.008885165
36740,Dermabacter hominis,0.017918851,0.00348561,0.075557356
36741,Mycoplasma feliminutum,0.001745034,0.00117322,0.001349889
36744,Mycoplasma simbae,0.00056269,0.000316265,0.000492469
36745,Clostridium saccharoperbutylacetonicum,0.097980638,0.01457055,0.290559776
36773,Burkholderia sp.,0.052762857,0.01747,0.163443914
36805,Microbacterium aurum,0.001427908,0.000544324,0.001691294
36808,Corynebacterium bovis,0.015877938,0.003120175,0.096698366
36809,Mycobacterium abscessus,0.011780431,0.001349925,0.070874858
36814,Mycobacterium rhodesiae,0.00391806,0.00391806,0.004126223
36819,Amycolatopsis azurea,0.000210048,0.000210048,4.17E-05
36820,Gordonia aichiensis,0.001433206,0.000952737,0.00142599
36821,Gordonia amarae,0.000758873,0.000758873,0
36822,Gordonia rubripertincta,0.002417395,0.002417395,0.002989429
36823,Gordonia sputi,0.004000394,0.00345637,0.002689975
36832,[Clostridium] aerotolerans,0.00279658,0.00279658,0
36834,Clostridium celatum,0.058815128,0.00587492,1.233710269
36835,[Clostridium] colinum,0.114691007,0.0126481,0.583277535
36839,Clostridium felsineum,0.005946324,0.000749681,0.017379005
36841,Terrisporobacter glycolicus,0.004276394,0.00199,0.006352595
36842,Clostridium halophilum,0.002270614,0.001499,0.002114784
36844,Clostridium homopropionicum,0.00224452,0.00132758,0.002973531
36845,Clostridium intestinale,0.002398196,0.00172542,0.002255908
36847,[Clostridium] neopropionicum,0.08557786,0.0340878,0.185342825
36848,Oxalophagus oxalicus,0.036831038,0.00265617,0.248450786
36849,Oxobacter pfennigii,0.004062372,0.00220725,0.007623051
36850,Clostridium quinii,0.009830925,0.00348238,0.032063753
36854,Desulfitobacterium dehalogenans,0.006413675,0.003339235,0.011188995
36855,Brucella canis,0.038389772,0.004089705,0.128131393
36861,Thiobacillus denitrificans,0.229253387,0.00158909,0.421798163
36863,Ideonella dechloratans,0.004765593,0.00510178,0.000891766
36873,Paraburkholderia xenovorans,0.261449565,0.00638162,0.487074089
36874,Porphyromonas cangingivalis,0.054316093,0.004451675,0.368003341
36875,Porphyromonas canoris,0.003028025,0.00116209,0.005331021
37326,Nocardia brasiliensis,0.001206312,0.001206312,0.001099661
37327,Nocardia brevicatena,0.001035898,0.000961979,0.000787765
37328,Nocardia carnea,0.000596236,0.000340409,0.000518579
37329,Nocardia farcinica,0.00233035,0.00233035,0
37330,Nocardia nova,0.0642832,0.0642832,0
37331,Pseudonocardia petroleophila,0.002011042,0.000652382,0.002256288
37333,Nocardia transvalensis,0.000707698,0.000743248,0.000353016
37372,Helicobacter bilis,0.004739374,0.003477825,0.007057392
37482,Laceyella sacchari,0.00137549,0.000817184,0.00154305
37483,Microbispora mesophila,0.002093875,0.001405335,0.001892031
37487,Marichromatium purpuratum,0.00112294,0.000837184,0.001252857
37624,Desulfuromusa bakii,0.006690285,0.006690285,0.003586566
37625,Desulfuromusa kysingii,0.001419373,0.001419373,0.00127409
37633,Kineococcus aurantiacus,0.001660555,0.000721091,0.002257593
37636,Thermus scotoductus,0.178488992,0.0110138,0.453589794
37637,Corynebacterium pseudodiphtheriticum,0.128392507,0.00273995,0.960744064
37658,[Clostridium] populeti,0.002692584,0.001944515,0.003091323
37692,Candidatus Phytoplasma mali,0.034296135,0.0017775,0.160061535
37734,Enterococcus casseliflavus,0.06211992,0.0057323,0.433056976
37752,Flavobacterium hibernum,0.001652661,0.000921333,0.001604994
37915,Dietzia maris,0.036787963,0.00340518,0.16162584
37916,Mycobacterium chlorophenolicum,0.00292696,0.002011135,0.002772411
37919,Rhodococcus opacus,0.006485199,0.00342103,0.016042247
37921,Arthrobacter agilis,0.024957243,0.00223714,0.083023034
37922,Nesterenkonia halobia,0.002146056,0.00134424,0.00229422
37923,Kocuria kristinae,0.015436041,0.001885245,0.086807785
37925,Thermocrispum agreste,0.001253388,0.001253388,0.001541906
37927,Sinomonas atrocyanea,0.001087748,0.000474019,0.001948775
37928,Arthrobacter crystallopoietes,0.003773149,0.0015865,0.008716564
37929,Glutamicibacter nicotianae,0.00484221,0.003724605,0.006257632
37930,Glutamicibacter protophormiae,0.006573847,0.00251443,0.038662137
38027,Methanosarcina siciliae,0.00150641,0.00150641,0
38284,Corynebacterium accolens,1.469556327,0.00370837,7.324135529
38286,Corynebacterium afermentans,0.03938436,0.004283045,0.258005948
38287,Corynebacterium fastidiosum,0.028178614,0.0081068,0.038932524
38288,Corynebacterium genitalium,0.049290309,0.005472315,0.15542084
38289,Corynebacterium jeikeium,0.040611775,0.00674127,0.141042437
38293,Photobacterium damselae,0.001567591,0.00096999,0.001444783
38301,Corynebacterium minutissimum,0.028845772,0.004149045,0.111424049
38302,Corynebacterium mycetoides,0.006681261,0.0019857,0.024748244
38303,Corynebacterium pseudogenitalium,0.036110786,0.004515415,0.219061048
38304,Corynebacterium tuberculostearicum,0.09158503,0.004887945,0.535260073
38308,Gluconobacter frateurii,0.001281324,0.00127678,0.00099475
38310,Rhodococcus coprophilus,0.008074405,0.004278395,0.013768149
38311,Rhodococcus marinonascens,0.001441715,0.00141874,0.001038085
38312,Rhodococcus rhodnii,0.001004932,0.000769119,0.000716851
38313,Shewanella algae,0.022823896,0.004836005,0.069797554
38322,Pseudothermotoga elfii,0.080827626,0.05578375,0.088315711
38323,Bartonella henselae,0.087904538,0.00141622,0.447205741
38402,Erysipelothrix tonsillarum,0.005480946,0.00131266,0.017812235
38502,Blastococcus aggregatus,0.001741934,0.001266225,0.001661654
38875,Bacillus oleronius,0.00261593,0.00108007,0.006048324
38986,Acholeplasma palmae,0.347614798,0.00445881,1.734686633
39029,Megasphaera cerevisiae,0.108101479,0.005238105,0.587183106
39060,Desulfotomaculum geothermicum,0.001325334,0.001098515,0.001042181
39100,Pseudothermotoga subterranea,0.000742763,0.000669761,0.000457272
39122,Skermania piniformis,0.000638688,0.000476154,0.000391705
39152,Methanococcus maripaludis,0.145264592,0.002824375,0.288939591
39440,Isochromatium buderi,0.003886715,0.003886715,0.001326398
39441,Methanobrevibacter arboriphilus,0.015148263,0.010106835,0.018231545
39478,Streptomyces laurentii,0.001087046,0.001087046,0.000720619
39480,[Eubacterium] angustum,0.005012423,0.00158642,0.019037921
39481,[Eubacterium] combesii,0.002794752,0.00238555,0.002869544
39482,[Eubacterium] contortum,0.012869224,0.00561566,0.032431877
39483,Faecalitalea cylindroides,0.142006946,0.0212089,0.423695057
39484,Eubacterium desmolans,0.242174844,0.089465,0.420756491
39485,[Eubacterium] eligens,1.482559584,0.485064,2.804879153
39486,Dorea formicigenerans,0.286556261,0.120167,0.548001927
39487,Atopobium fossor,0.00603768,0.0023968,0.014676158
39488,[Eubacterium] hallii,0.58247404,0.136943,1.298642377
39489,Clostridium moniliforme,0.026056213,0.00348377,0.248796422
39490,Eubacterium ramulus,0.17148345,0.05784,0.375533091
39491,[Eubacterium] rectale,2.758766988,0.183908,5.977530587
39492,[Eubacterium] siraeum,1.027203514,0.15178,2.752760323
39493,Clostridium tarantellae,0.012390888,0.00499607,0.05077076
39494,[Eubacterium] tortuosum,0.012491038,0.00270482,0.075176001
39495,Eubacterium uniforme,0.003244721,0.00281091,0.001773763
39496,Eubacterium ventriosum,0.28657414,0.08761585,0.72392205
39497,Eubacterium xylanophilum,0.119404532,0.0244732,0.243926253
39498,[Eubacterium] yurii,0.024444132,0.002743195,0.215048882
39595,Microlunatus sp.,0.001560616,0.00117525,0.001205681
39645,Mesorhizobium ciceri,0.011984967,0.002970705,0.025413369
39669,Methanosalsum zhilinae,0.000670053,0.000293398,0.000799451
39765,Thiomicrospira crunogena,0.001171232,0.000930181,0.000866141
39766,Sulfurimonas denitrificans,0.002549317,0.00103603,0.003608724
39768,Blattabacterium sp. (Mastotermes darwiniensis),0.001978877,0.001263865,0.001790475
39770,Methylobacter whittenburyi,0.000384058,0.000430254,9.65E-05
39774,Methylomicrobium agile,0.003840704,0.000880607,0.007961603
39776,Methylomicrobium pelagicum,0.00109135,0.00109135,0
39777,Veillonella atypica,0.143810185,0.0142964,0.765461893
39778,Veillonella dispar,0.215877403,0.017561,1.13661971
39791,Corynebacterium glucuronolyticum,0.023410455,0.00462696,0.073168582
39950,Dialister pneumosintes,0.050495076,0.00809252,0.146328913
39956,Methylobacterium mesophilicum,0.003439985,0.00251042,0.003580353
39960,Erythrobacter litoralis,0.01143723,0.003161445,0.025585588
39962,Legionella moravica,0.007370321,0.0017094,0.025157142
40091,Helcococcus kunzii,0.005180924,0.00400723,0.011132783
40137,Oligotropha carboxidovorans,0.000285822,0.000285822,0
40214,Acinetobacter johnsonii,0.269205042,0.00432817,2.961082787
40215,Acinetobacter junii,0.040655513,0.00271076,0.240213663
40216,Acinetobacter radioresistens,0.044642492,0.003561455,0.214144473
40223,Methylophaga thalassica,0.001908144,0.001642245,0.001197285
40269,Aliivibrio salmonicida,0.0005078,0.0005078,0.000494504
40324,Stenotrophomonas maltophilia,0.297944135,0.00405705,2.492273101
40335,Legionella tucsonensis,0.002429598,0.00211126,0.000875735
40518,Ruminococcus bromii,2.499754629,0.5957495,5.086580734
40519,Ruminococcus callidus,0.360931026,0.103243,0.656923131
40520,Blautia obeum,0.780763392,0.3480895,1.346550873
40542,Leptotrichia buccalis,0.041923821,0.00212728,0.149088367
40543,Sneathia sanguinegens,0.018685608,0.00329886,0.049455209
40545,Sutterella wadsworthensis,1.702837663,0.70812,2.728015214
40561,Zoogloea resiniphila,0.00373755,0.00186349,0.004806373
40567,Actinosynnema mirum,0.036036,0.036036,0
40571,Lentzea albidocapillata,0.000937541,0.000937541,0
40576,Xenorhabdus bovienii,0.032004427,0.00363848,0.055145441
40577,Xenorhabdus poinarii,0.00308518,0.00308518,0
40681,Sphingomonas asaccharolytica,0.042483401,0.00208377,0.268164871
40682,Sphingomonas mali,0.039935546,0.00278427,0.187269961
40683,Sphingomonas pruni,0.004433574,0.00164943,0.009370979
40837,Mycoplana ramosa,0.00032602,0.00032602,6.34E-05
40988,Saccharomonospora azurea,0.00133798,0.00106478,0.001092741
40990,Saccharomonospora glauca,0.00156012,0.00111107,0.001461758
40991,Thiomonas thermosulfata,0.000736974,0.000736974,0.000222101
41114,Actinobacillus sp.,0.016740339,0.01028,0.023797995
41170,Exiguobacterium acetylicum,0.001627916,0.000929511,0.001965476
41202,Ewingella americana,0.001785095,0.001386095,0.001042399
41211,Desulfotomaculum sp.,0.001369199,0.000992851,0.001141164
41276,Brevundimonas vesicularis,0.022344896,0.00258973,0.174840565
41431,Cyanothece sp. PCC 8801,0.00162121,0.000800747,0.002191495
41976,Porphyromonas catoniae,0.086574892,0.00402334,0.595205832
41978,Ruminococcus sp.,1.48816,1.48816,1.479946209
41985,Agromyces fucosus,0.000327895,0.000327895,0
41986,Agromyces mediolanus,0.002374576,0.00168805,0.003076334
41988,Cryobacterium psychrophilum,0.006448307,0.002447145,0.007712571
41997,Enterococcus saccharolyticus,0.004143333,0.001805,0.005073396
42055,Chromohalobacter marismortui,0.03696775,0.01676585,0.049730092
42094,Ureaplasma diversum,0.00377178,0.0034904,0.000663313
42096,Ureaplasma gallorale,0.003341386,0.0030306,0.002002163
42235,Streptomyces bottropensis,0.001228469,0.00111107,0.00094941
42236,Streptomyces diastatochromogenes,0.002446819,0.002446819,0.002974942
42256,Rubrobacter radiotolerans,0.007630561,0.003318925,0.022500434
42322,Eubacterium ruminantium,0.004254168,0.00249358,0.010435449
42421,Halanaerobium acetethylicum,0.000826961,0.000849395,0.000197319
42422,Halobacteroides halobius,0.002810851,0.0015526,0.00381907
42443,Roseobacter litoralis,0.000687284,0.000663108,0.00050495
42444,Marinovum algicola,0.0712797,0.0712797,0
42448,Anaerobranca horikoshii,0.003339893,0.00177566,0.013262145
42471,Desulfotomaculum thermocisternum,0.00185424,0.00122622,0.00181597
42565,Halomonas salina,0.008053769,0.00344062,0.033984618
42684,Streptomyces collinus,0.000142911,0.000142911,0
42735,Thermopallium natronophilum,0.000498386,0.000265853,0.000493623
42777,Tsukamurella inchonensis,0.002830525,0.002489705,0.002102866
42808,Alicyclobacillus disulfidooxidans,0.00199794,0.0013057,0.001775625
42817,Corynebacterium argentoratense,0.000142911,0.000142911,0
42838,Ammonifex degensii,0.003342648,0.0023335,0.006976806
42862,Rickettsia felis,0.000267344,0.000267344,0.000175975
42879,Methanococcus aeolicus,0.002120963,0.001709903,0.001903916
43057,Rhodobacter azotoformans,0.001813962,0.00115044,0.001831172
43064,Trichococcus pasteurii,0.00291971,0.00291971,0
43080,Sulfolobus islandicus,0.000395078,0.000316252,0.000187586
43131,Tissierella praeacuta,0.080583012,0.005378425,0.438987741
43143,Tissierella creatinini,0.033948438,0.00458727,0.1632496
43263,Pseudomonas alcaligenes,0.090322969,0.00376431,0.532917433
43305,Butyrivibrio proteoclasticus,0.028560095,0.001744525,0.358645938
43306,Pseudomonas denitrificans,0.012095174,0.000655123,0.029132143
43595,Halanaerobium saccharolyticum,0.001988815,0.0013474,0.001735286
