NCBI taxon id,scientific name,mean relative abundance,median relative abundance,SD of relative abundance
1465521,Lactobacillus sp. JCM 8672,0.161094531,0.0137112,0.387402892
1755610,Alistipes sp. MC_19,0.062773539,0.0225632,0.083724908
1776082,Shigella sp. SF-2015,0.011149906,0.0120812,0.006256146
1270,Micrococcus luteus,0.009806496,0.006403025,0.013036104
1405,Bacillus mycoides,0.013508024,0.008384125,0.011560418
1467,Bacillus lentus,0.515475426,0.2130145,0.798358972
1563,Desulfosporosinus orientis,0.005475757,0.005027815,0.003099852
1646,Renibacterium salmoninarum,0.007157165,0.005281885,0.004500681
2057,Sphaerobacter thermophilus,0.008643899,0.00579434,0.008732882
28123,Porphyromonas asaccharolytica,0.034076558,0.011614505,0.062830545
29362,[Clostridium] papyrosolvens,0.005376352,0.00446175,0.003242326
33037,Anaerococcus vaginalis,0.028912021,0.004879145,0.050806602
39766,Sulfurimonas denitrificans,0.006794249,0.00574129,0.003203326
42256,Rubrobacter radiotolerans,0.005835394,0.00447201,0.004536287
54006,Peptoniphilus ivorii,0.045468384,0.00856336,0.067180222
88431,Dorea longicatena,0.00450107,0.00428946,0.001437713
99807,Corynebacterium auriscanis,0.005664011,0.004443385,0.004184364
106590,Cupriavidus necator,0.0291874,0.01468235,0.033982343
118967,Anaerorhabdus furcosa,0.012856642,0.00677416,0.013287164
137732,Granulicatella elegans,0.441145915,0.0172036,1.287701571
140314,Trichococcus palustris,0.20781048,0.083964,0.392465826
148814,Lactobacillus kunkeei,0.007581613,0.00428984,0.007097245
160799,Paenibacillus borealis,0.027939873,0.01580035,0.039768873
184870,Varibaculum cambriense,0.027887061,0.007031365,0.047719082
589437,Prevotella scopos,0.081681674,0.0288494,0.124640232
762211,Bifidobacterium stellenboschense,0.0210251,0.0116178,0.029285217
863643,Thermincola potens,0.013212462,0.00473623,0.017530844
1113741,Bacillus sp. NBRC 101250,0.005513429,0.004310165,0.003030406
727,Haemophilus influenzae,0.01306831,0.0136393,0.010259722
860,Fusobacterium periodonticum,0.008572264,0.00823655,0.006717474
1006,Marivirga tractuosa,0.056450687,0.00996413,0.138128153
1328,Streptococcus anginosus,0.009222627,0.00710454,0.007364077
1338,Streptococcus intermedius,0.018821273,0.0101307,0.018078151
1495,Clostridium cylindrosporum,0.011247738,0.00752106,0.011879547
1501,Clostridium pasteurianum,0.00474173,0.00457038,0.001940806
1516,Thermoanaerobacter thermohydrosulfuricus,0.0212379,0.0156104,0.024107109
1539,Clostridium malenominatum,0.008604162,0.00385,0.006629497
1541,Terrisporobacter mayombei,0.018181154,0.0105413,0.016200493
1571,Sporosarcina ureae,0.024270103,0.00962294,0.040435504
1601,Lactobacillus agilis,0.027837817,0.00703507,0.04270138
1727,Corynebacterium variabile,0.046868159,0.0100306,0.107950957
2047,Rothia dentocariosa,0.015320546,0.00435275,0.033513139
2088,Anaeroplasma bactoclasticum,0.034562909,0.00449014,0.08300205
29524,Porphyromonas circumdentaria,0.078973273,0.0342751,0.13231357
33033,Parvimonas micra,0.007989926,0.00792749,0.003786546
35519,Mogibacterium timidum,0.048148482,0.00898257,0.081695664
37658,[Clostridium] populeti,0.007747126,0.00626723,0.006819859
40214,Acinetobacter johnsonii,0.06709847,0.00686153,0.17433919
40324,Stenotrophomonas maltophilia,0.015223333,0.00524907,0.025668628
43143,Tissierella creatinini,0.01375297,0.00495352,0.018400558
43770,Corynebacterium striatum,0.045011004,0.0115982,0.09449863
58138,Desulfotomaculum acetoxidans,0.006977546,0.00370466,0.006177572
58180,Desulfovibrio alaskensis,0.006490993,0.00575871,0.004502242
66219,Lachnoclostridium phytofermentans,0.004967321,0.0040093,0.002894401
69824,[Clostridium] cocleatum,0.006308104,0.00466048,0.004315809
83661,Desulfonispora thiosulfatigenes,0.034080712,0.0132125,0.041453966
106634,Thioalkalivibrio versutus,0.004273599,0.00459327,0.001470232
121163,Actinomyces suimastitidis,0.007276751,0.00524907,0.006443907
168384,Marvinbryantia formatexigens,0.05340856,0.00823655,0.092482218
196024,Aeromonas dhakensis,0.010438407,0.00527065,0.016458532
202747,Sulfurimonas autotrophica,0.008056346,0.00538097,0.007172062
206403,Sulfurovum lithotrophicum,0.007182852,0.00623636,0.002943645
255723,Slackia faecicanis,0.015151172,0.00740933,0.015144378
264463,Anaerosporobacter mobilis,0.004918018,0.00385,0.003109408
273164,Pontibacillus marinus,0.009398091,0.0050153,0.011820054
312279,Emticicia oligotrophica,0.003727591,0.00348105,0.002467509
332163,Candidatus Solibacter usitatus,0.014956732,0.0120279,0.009998212
467210,Lachnoanaerobaculum saburreum,0.003823304,0.00402706,0.001125654
570161,Marinifilum fragile,0.008390682,0.00387913,0.008882702
741091,Rahnella sp. Y9602,0.011284986,0.00660469,0.01059322
885581,Desulfosporosinus acidiphilus,0.012867852,0.0155481,0.008342261
1071880,Sphingobacterium sp. CCBAU 10953,0.005126747,0.00518269,0.002063969
1134405,Melioribacter roseus,0.005130202,0.00412014,0.003026512
1223514,Corynebacterium humireducens,0.02628232,0.0103751,0.03031985
582,Morganella morganii,1.950897249,0.008417975,5.495272578
588,Providencia stuartii,0.045523973,0.009100915,0.057281532
644,Aeromonas hydrophila,0.005448726,0.00410357,0.002763431
879,Desulfovibrio gigas,0.125549491,0.03820445,0.150193852
971,Selenomonas ruminantium,0.008762056,0.00645322,0.0075729
1492,Clostridium butyricum,0.015476305,0.00749412,0.018727577
1670,Arthrobacter citreus,0.01694349,0.00861014,0.017922223
1725,Corynebacterium xerosis,0.059815439,0.009369195,0.124667067
1736,Eubacterium limosum,0.010041695,0.00685683,0.008770267
1888,Streptomyces albus,0.250554135,0.01468235,0.617533439
2137,Spiroplasma apis,0.063082529,0.01775375,0.08878579
34010,Azospirillum halopraeferens,0.010130065,0.00514675,0.01241976
46124,Granulicatella adiacens,0.016183564,0.010004805,0.020162985
46206,Pseudobutyrivibrio ruminis,0.04033067,0.00521588,0.100244406
47884,Pseudomonas taetrolens,0.018186533,0.004931935,0.034098775
48467,Prosthecobacter debontii,0.005159011,0.005272995,0.001632525
53374,Corynebacterium coyleae,0.022729323,0.009863915,0.028785297
54913,Brevibacillus formosus,0.014217076,0.005748445,0.01886752
66228,Actinomyces europaeus,0.076842025,0.0533607,0.084514965
76517,Campylobacter hominis,0.062476323,0.0330709,0.072432554
79209,Desulfosporosinus meridiei,0.00682703,0.007535395,0.002840824
86957,Selenomonas lacticifex,0.009377904,0.007888425,0.0070497
89059,Lactobacillus acidipiscis,0.039637053,0.0241153,0.033988954
135082,Selenomonas infelix,0.045949143,0.014251,0.060240328
216940,Spiroplasma lampyridicola,0.023663599,0.02405595,0.018081846
265429,Silanimonas lenta,0.0963819,0.03073695,0.172752558
314319,Prolixibacter bellariivorans,0.005260696,0.004417825,0.002959879
371036,Bacillus acidiceler,0.01303181,0.00925473,0.012487134
392412,Nubsella zeaxanthinifaciens,0.004594601,0.004323065,0.001781414
467976,Iamia majanohamensis,0.021662178,0.003458845,0.03808499
479117,Brevibacterium ravenspurgense,0.009608993,0.00791189,0.005098793
682179,Bacillus luteolus,0.004888679,0.003712425,0.002974691
884684,Mageeibacillus indolicus,0.005949053,0.004224355,0.005293326
944671,Lactobacillus nasuensis,0.006442648,0.00491275,0.007636752
947013,Chryseolinea serpens,0.00692278,0.004523235,0.005985451
1146890,Paenibacillus sp. YIM 110206,0.012792794,0.007170355,0.014105486
147,Spirochaeta aurantia,0.008636461,0.00703507,0.007307975
488,Neisseria mucosa,0.005210177,0.0042935,0.002554256
654,Aeromonas veronii,0.005503717,0.00459327,0.003265883
703,Plesiomonas shigelloides,0.010929513,0.00576834,0.010750843
827,Campylobacter ureolyticus,0.034717177,0.0042935,0.063725515
853,Faecalibacterium prausnitzii,6.094541857,5.25618,7.002219191
1426,Geobacillus thermoglucosidasius,0.00960514,0.00781464,0.003756358
1462,Geobacillus kaustophilus,0.005410531,0.00506534,0.002460318
1648,Erysipelothrix rhusiopathiae,0.00408606,0.00387913,0.0015752
2741,Peptococcus niger,0.051527677,0.0474358,0.041900892
28131,Prevotella intermedia,0.050433679,0.00898257,0.103433373
28229,Colwellia psychrerythraea,0.014009791,0.0128916,0.011214614
29346,[Clostridium] paradoxum,0.009149066,0.00805412,0.004803103
33032,Anaerococcus lactolyticus,0.012245469,0.00516502,0.014819242
33959,Lactobacillus johnsonii,0.162675254,0.0582431,0.238489437
48256,[Clostridium] hungatei,0.012503373,0.00489644,0.015214856
53412,Pseudomonas resinovorans,0.030541973,0.00435275,0.069000528
55507,Schwartzia succinivorans,0.125351236,0.0155165,0.189355257
57706,Citrobacter braakii,0.042676307,0.0283366,0.043071096
58135,Desulfotomaculum kuznetsovii,0.285673886,0.103133,0.359157714
69499,Petrotoga mobilis,0.035457179,0.0347947,0.020917587
76123,Prevotella enoeca,0.022407144,0.0156104,0.022810825
78345,Bifidobacterium merycicum,0.067003299,0.0609845,0.064537799
85831,Bacteroides acidifaciens,1.312621,1.38731,0.750234189
89014,Blautia luti,0.088609671,0.0452984,0.087696499
115748,Cyanobium sp. PCC 9005,0.011950239,0.0115982,0.008426314
136857,Corynebacterium testudinoris,0.026613314,0.0145251,0.035942317
182262,Agarivorans albus,0.027632116,0.038236,0.017852285
191493,Corynebacterium sphenisci,0.156056073,0.0280127,0.310927632
204038,Dickeya dadantii,0.023839951,0.0179775,0.018798205
216947,Spiroplasma velocicrescens,0.081446244,0.0121714,0.10061759
305719,Prevotella baroniae,0.00525975,0.0040093,0.003492063
332249,Truepera radiovictrix,0.030099177,0.00449014,0.068338205
390841,Lactobacillus farraginis,0.104758649,0.0386929,0.128623299
390842,Lactobacillus parafarraginis,0.007179731,0.00527065,0.00342273
415956,Sphingobacterium composti Yoo et al. 2007,0.005145263,0.00387913,0.002351374
443143,Geobacter sp. M18,0.019919024,0.00823655,0.026635449
483012,Lactobacillus cacaonum,0.119398864,0.011722,0.272594131
882141,Bacillus sp. IHB B 2296,0.003836789,0.00377487,0.001071227
983706,Bifidobacterium reuteri,0.012204166,0.00681965,0.01074114
1177728,Varibaculum sp. CCUG 31793,0.023989153,0.00770001,0.037339264
1316444,Blattabacterium sp. (Nauphoeta cinerea),0.008108479,0.00752106,0.003428151
1450648,Clostridium oryzae,0.257455981,0.00698324,0.577094309
1465514,Lactobacillus sp. JCM 7751,0.093970499,0.0320744,0.151031299
1487956,Corynebacterium sp. ATCC 6931,0.0228123,0.0153046,0.022072617
1646377,Rouxiella sp. 323,2.980289027,0.00538097,7.810741443
1859291,Corynebacterium sp. YIM 101587,0.007536217,0.00765228,0.004285025
317,Pseudomonas syringae,0.034904178,0.010668,0.053599263
483,Neisseria cinerea,0.005962915,0.00458923,0.004879398
553,Pantoea ananatis,0.005247342,0.004278625,0.003747706
863,Syntrophomonas wolfei,0.052641003,0.026463475,0.069773329
990,Cytophaga xylanolytica,0.008357327,0.007370725,0.003989595
1258,Peptoniphilus asaccharolyticus,0.006154595,0.006450675,0.003354985
1310,Streptococcus sobrinus,0.031696505,0.0150077,0.041060692
1401,Paenibacillus lautus,0.007026737,0.00491125,0.006737814
1490,Paraclostridium bifermentans,0.005476727,0.004894575,0.003265207
1513,Clostridium tetani,0.013026063,0.00516936,0.019070289
1528,Eubacterium barkeri,0.029776543,0.01665213,0.032120953
1550,Clostridium subterminale,0.037749418,0.02125655,0.04575289
1580,Lactobacillus brevis,0.03383405,0.01517365,0.055864701
1718,Corynebacterium glutamicum,0.006687122,0.004387785,0.00654236
2052,Mobiluncus mulieris,0.040274297,0.005366335,0.074991098
2751,Carnobacterium maltaromaticum,0.006696373,0.00504032,0.004892343
28188,Capnocytophaga canimorsus,0.0163614,0.009394575,0.016121214
29367,Clostridium puniceum,0.018444558,0.012954585,0.017703739
29369,Clostridium sardiniense,0.010328838,0.01034839,0.00585366
29430,Acinetobacter haemolyticus,0.011780762,0.003653595,0.021282428
33058,Thauera selenatis,0.012606408,0.00898398,0.013350165
35787,Lactobacillus pontis,0.084173788,0.00688897,0.124805294
36850,Clostridium quinii,0.061444083,0.005124015,0.137951149
48466,Prosthecobacter vanneervenii,0.009929732,0.00420682,0.015446297
53972,Rhodococcus corynebacterioides,0.003855358,0.00416028,0.001507044
61635,Acholeplasma brassicae,0.052685828,0.01218425,0.099054883
67368,Streptomyces termitum,0.011088187,0.0123866,0.00565461
70775,Pseudomonas plecoglossicida,0.01464789,0.008800965,0.019565632
76860,Streptococcus constellatus,0.014494193,0.012526135,0.011581266
78257,Bifidobacterium saeculare,0.010445817,0.005475975,0.01213082
82688,Lactobacillus nagelii,0.003772597,0.003999635,0.001488802
86103,Idiomarina zobellii,0.006304372,0.00584216,0.003684077
86665,Bacillus halodurans,0.00577246,0.00509049,0.002725874
105229,Bacillus fumarioli,0.017402818,0.0148386,0.01166868
108980,Acinetobacter ursingii,0.004926758,0.005142975,0.003076643
114652,Streptococcus orisratti,0.491681743,0.00898398,0.759125001
132919,Rhodococcus jostii,0.100708755,0.020133125,0.203181384
147802,Lactobacillus iners,0.012154313,0.006242755,0.016138259
152331,Lactobacillus parabuchneri,0.00763479,0.00561286,0.005436363
153151,Geobacillus toebii,0.027889922,0.0179144,0.024251277
174709,Allobaculum stercoricanis,0.062395538,0.008084885,0.131663289
180311,Hespellia stercorisuis,0.00672825,0.00523643,0.004506021
218205,Garciella nitratireducens,0.019349765,0.007899935,0.028767716
220688,Bacillus soli,0.011136613,0.009376875,0.009651335
225196,Geopsychrobacter electrodiphilus,0.006392007,0.00463005,0.003938255
232270,Effusibacillus pohliae,0.00548784,0.004832795,0.001787559
265981,Alkalimonas delamerensis,0.003738368,0.00449029,0.002109617
290109,Xenorhabdus innexi,0.008781385,0.006797755,0.006871858
290588,Bacillus oshimensis,0.011052263,0.00878048,0.008644887
294935,Enterovibrio coralii,0.230234817,0.02583965,0.401252425
301585,Spiroplasma platyhelix,0.008433257,0.006969715,0.00510925
310514,Prevotella multisaccharivorax,0.088867015,0.0117981,0.134390866
322505,Sharpea azabuensis,0.017161032,0.0129766,0.014292469
360807,Roseburia inulinivorans,0.068090175,0.06341955,0.064055975
384638,[Bacteroides] pectinophilus,0.13852684,0.11539885,0.151487758
470565,Prevotella histicola,0.00702663,0.00449291,0.006014766
499229,Tepidanaerobacter acetatoxydans,0.027585543,0.0253513,0.023214672
508451,Lactobacillus taiwanensis,0.097546062,0.0374565,0.138705487
512649,Vibrio azureus,0.030325748,0.01429155,0.041838388
525917,Thiothrix lacustris,0.003857862,0.003741595,0.00173923
671224,Selenomonas artemidis,0.021348188,0.01576235,0.021720245
745368,Gemmiger formicilis,0.018883028,0.0160434,0.01664021
56,Sorangium cellulosum,0.007327922,0.00752106,0.003725809
414,Methylococcus capsulatus,0.021951248,0.0187091,0.023667115
415,Methylobacter luteus,0.003605236,0.00385,0.001516115
470,Acinetobacter baumannii,0.008533188,0.00267616,0.013364264
587,Providencia rettgeri,0.004410952,0.00342607,0.003163134
623,Shigella flexneri,0.00495519,0.00385,0.003417256
632,Yersinia pestis,0.00824177,0.00449438,0.007157497
714,Aggregatibacter actinomycetemcomitans,0.013611622,0.00390732,0.017704913
735,Haemophilus parahaemolyticus,0.073788532,0.00780518,0.152191683
739,Aggregatibacter segnis,0.009244692,0.00390732,0.009028081
831,Butyrivibrio fibrisolvens,0.005725418,0.00516502,0.003397039
920,Acidithiobacillus ferrooxidans,0.002465316,0.0024068,0.000867291
1219,Prochlorococcus marinus,0.015661694,0.0127453,0.008668878
1244,Leuconostoc gelidum,0.004631068,0.00402706,0.002370284
1249,Weissella paramesenteroides,0.041395018,0.00575871,0.065647867
1323,Faecalicoccus pleomorphus,0.014868382,0.0139665,0.004394752
1476,Sporosarcina psychrophila,0.035369216,0.0164731,0.042352965
1479,Bacillus smithii,0.003868392,0.00390732,0.000264817
1588,Lactobacillus hilgardii,0.006680752,0.00710454,0.002967181
1605,Lactobacillus animalis,0.017219922,0.00726254,0.022901532
1632,Lactobacillus oris,0.03063053,0.00554139,0.055350924
1717,Corynebacterium diphtheriae,0.024929074,0.0103751,0.035066556
1859,Frankia alni,0.00972791,0.00598838,0.008630531
2702,Gardnerella vaginalis,0.017429014,0.00412014,0.031333107
29371,[Clostridium] termitidis,0.006590212,0.00576834,0.003331537
29391,Gemella morbillorum,0.00423323,0.00377487,0.0023669
31909,Halothermothrix orenii,0.0105231,0.00754973,0.008567728
32016,Desulfovibrio oxamicus,0.00355362,0.00369495,0.001188329
33987,Exiguobacterium aurantiacum,0.005350892,0.00355227,0.003070959
35554,Geobacter sulfurreducens,0.00655654,0.00355227,0.007369277
36842,Clostridium halophilum,0.007195556,0.0054942,0.005610574
36849,Oxobacter pfennigii,0.010851356,0.00576834,0.008470302
47880,Pseudomonas fulva,0.01283721,0.00576834,0.018192222
48296,Acinetobacter pittii,0.694770798,0.00781464,1.402711611
52227,Prevotella dentalis,0.051828868,0.00962294,0.094291093
53462,Mycobacterium mageritense,0.004080062,0.00415002,0.001863544
58134,[Desulfotomaculum] guttoideum,0.014716828,0.00792749,0.015563835
63745,Sideroxydans lithotrophicus,0.014071044,0.0128916,0.011084034
68274,Streptomyces tauricus,0.003804432,0.00385,0.00046271
73919,Thermaerobacter marianensis,0.005226586,0.0054942,0.00149662
76007,Desulfovibrio senezii,0.004177078,0.00267616,0.003875603
78344,Bifidobacterium gallinarum,0.011208062,0.00570288,0.01291457
78448,Bifidobacterium pullorum,0.027273498,0.00412014,0.049340633
83771,Succinivibrio dextrinosolvens,0.005593474,0.00597848,0.00195267
84037,Syntrophococcus sucromutans,0.00812067,0.00348105,0.011113374
86332,Mogibacterium pumilum,0.013631994,0.00402706,0.016227888
86663,Bacillus carboniphilus,0.003967812,0.00405712,0.001517812
90736,Moritella marina,0.004658522,0.0050153,0.000970189
102134,Desulfotomaculum gibsoniae,0.007451124,0.00752106,0.003515546
103621,Actinomyces urogenitalis,0.027610264,0.0107619,0.033967203
114527,Mogibacterium diversum,0.03110724,0.0202614,0.025419779
121428,Sphingobium xenophagum,0.024963144,0.00626723,0.030348003
147709,Carnobacterium inhibens,0.00424857,0.0042935,0.000679517
151895,Pseudopedobacter saltans,0.004449602,0.00426985,0.001153612
158847,Megamonas hypermegale,0.005245886,0.0026425,0.004542398
165096,Weissella koreensis,0.01960804,0.00451365,0.025675536
178214,Facklamia hominis,0.010538696,0.00459327,0.012560829
189381,Bacillus marisflavi,0.010133022,0.0089658,0.008048093
190893,Vibrio coralliilyticus,0.004217522,0.00207501,0.003356855
202611,Lysinibacillus odysseyi,0.02376605,0.017174,0.027404454
216935,Spiroplasma culicicola,0.010147376,0.00811425,0.006807457
218284,Bacillus vietnamensis,0.008636314,0.0054942,0.005791595
238012,Lactobacillus tucceti,0.006040496,0.00547615,0.001984333
270496,Desulfovibrio putealis,0.003794228,0.00385,0.001097873
284042,Streptomyces violaceorubidus,0.008015922,0.00780518,0.004713725
304207,Lactobacillus harbinensis,0.052542066,0.0703317,0.044397687
307126,Lactobacillus apodemi,0.313323696,0.0640752,0.580482656
316068,Leadbetterella byssophila,0.002974516,0.00348105,0.001752499
351604,Geobacter uraniireducens,0.036012174,0.0187331,0.037752734
381741,Lactobacillus thailandensis,0.011429106,0.0053396,0.014276394
387635,Persicobacter sp. NBRC 101267,0.0072768,0.0054942,0.005846478
392736,Uliginosibacterium gangwonense,0.011947836,0.0101307,0.006660787
460870,Lactobacillus nodensis,0.008171976,0.00402706,0.009197342
472113,Geofilum rubicundum,0.04635041,0.0102782,0.069407779
477680,Filimonas lacunae,0.00535007,0.0044829,0.002112194
511435,Candidatus Azobacteroides pseudotrichonymphae,0.006766032,0.00299419,0.007179118
516075,Providencia sneebia,0.0053148,0.0042935,0.005664021
520083,Lactobacillus sp. KLDS 1.0716,0.057241408,0.0360837,0.049952134
544645,Butyricimonas virosa,0.302828398,0.130337,0.302247476
576610,Polynucleobacter necessarius,0.57055746,0.0329462,0.799103555
626947,Parasutterella secunda,0.005524384,0.00348105,0.00356641
672157,Reinekea aestuarii,0.126036692,0.0164731,0.1998251
688867,Ohtaekwangia koreensis,0.00573963,0.00481359,0.004161595
701529,Peptoniphilus sp. JCM 8143,0.06613553,0.0413394,0.066134908
1203033,Lactobacillus hominis,0.005154236,0.00449014,0.002380844
1350067,Microbacter margulisiae,0.003419626,0.00355227,0.001049188
1516126,Dysgonomonas termitidis,0.003306286,0.00370466,0.001139178
1586267,Apibacter mensalis,0.0037881,0.00355227,0.002804621
1661050,Pseudomonas sp. NBRC 111135,0.05028232,0.0106792,0.070335255
183,Leptonema illini,0.006371468,0.00629734,0.002282373
199,Campylobacter concisus,0.006687505,0.005809095,0.003696343
274,Thermus thermophilus,0.007079055,0.00644274,0.00241754
303,Pseudomonas putida,0.020147545,0.00500004,0.031887282
471,Acinetobacter calcoaceticus,0.017453223,0.00847436,0.021667762
585,Proteus vulgaris,0.05616487,0.007410155,0.101478647
669,Vibrio harveyi,0.005913638,0.00574129,0.000662684
736,Haemophilus paraphrohaemolyticus,0.01154383,0.009128985,0.009254139
850,Fusobacterium mortiferum,0.721328293,0.006436,1.432979594
856,Fusobacterium varium,0.448303023,0.004189795,0.889258503
1322,Blautia hansenii,0.003833258,0.00301103,0.00245293
1396,Bacillus cereus,0.024590025,0.0246122,0.020137244
1464,Paenibacillus larvae,0.00671318,0.00628918,0.003700599
1472,Paenibacillus pabuli,0.051848245,0.047053325,0.052607099
1530,Clostridium carnis,0.07107485,0.05013815,0.059144509
1531,[Clostridium] clostridioforme,0.004010398,0.00434377,0.00171788
1544,[Clostridium] oroticum,0.006161115,0.006269425,0.004122913
1561,Clostridium baratii,0.025868785,0.005753525,0.041825806
1593,Lactobacillus sp. 30A,0.00670251,0.007087165,0.005223042
1596,Lactobacillus gasseri,0.232332118,0.2217931,0.233880158
1610,Lactobacillus coryniformis,0.044275698,0.0186044,0.061903477
1692,Bifidobacterium magnum,0.004868288,0.004148455,0.00195968
1764,Mycobacterium avium,0.001993125,0.00186309,0.00048197
2139,Spiroplasma clarkii,0.232916235,0.019314215,0.439614208
28091,Neisseria weaveri,0.00468536,0.00458211,0.003070796
28189,Capnocytophaga cynodegmi,0.008542863,0.008493175,0.00478354
28232,Geobacter metallireducens,0.015224985,0.00346091,0.024825692
29317,Actinomyces sp.,0.003944098,0.004420115,0.001586805
29422,Legionella brunensis,0.003377875,0.003282575,0.001563713
33932,Bacillus cohnii,0.031537203,0.00377437,0.055758585
33954,Clostridium magnum,0.02325852,0.015780915,0.024958518
36854,Desulfitobacterium dehalogenans,0.006612648,0.005078735,0.005648579
37929,Glutamicibacter nicotianae,0.003313835,0.003516895,0.001240577
37930,Glutamicibacter protophormiae,0.0093201,0.00865784,0.006309475
38301,Corynebacterium minutissimum,0.008741865,0.005713575,0.008797556
39489,Clostridium moniliforme,0.018603423,0.0145016,0.018436439
40091,Helcococcus kunzii,0.0040795,0.00304698,0.003725277
40542,Leptotrichia buccalis,0.0109636,0.00712253,0.010225524
47493,Lactobacillus panis,0.02962816,0.010927035,0.041976676
47679,Sporomusa sphaeroides,0.00476494,0.00461543,0.000491422
49338,Desulfitobacterium hafniense,0.02128006,0.02402695,0.0122466
51161,Actinobacillus delphinicola,0.00456279,0.00456314,0.002775259
51664,Lactobacillus dextrinicus,0.034591825,0.01316795,0.051534041
53408,Pseudomonas citronellolis,0.037360313,0.027261765,0.043744978
53422,Thermobrachium celere,0.00519237,0.00408863,0.004037744
60133,Prevotella pallens,0.006028185,0.00491919,0.003958418
63612,Sodalis glossinidius,0.002853285,0.001427285,0.003122625
76489,Clostridium acetireducens,0.01508233,0.01197531,0.015912315
76853,Solibacillus silvestris,0.015375215,0.00477323,0.022658506
79880,Bacillus clausii,0.096180338,0.10361235,0.07861474
79882,Bacillus halmapalus,0.005926378,0.00369947,0.004640977
84029,Clostridium roseum,0.002876223,0.003042995,0.000684952
84110,Slackia heliotrinireducens,0.041597385,0.0173442,0.058466529
85874,Thermacetogenium phaeum,0.013259208,0.00932997,0.011186336
86668,Bacillus niacini,0.006772445,0.00766785,0.002189724
90729,[Desulfobacterium] catecholicum,0.003812848,0.003504575,0.001066485
99656,[Clostridium] fimetarium,0.00261284,0.00264133,0.000891877
99675,Clostridium putrefaciens,0.004610073,0.00499217,0.002225642
99907,Alkalibacterium olivapovliticus,0.007137698,0.00475175,0.005728045
102148,Solobacterium moorei,0.00323777,0.00283663,0.001500854
114528,Mogibacterium neglectum,0.006322413,0.005124015,0.003569326
132476,Pseudomonas kilonensis,0.005920048,0.00565904,0.004218558
157692,Leptotrichia goodfellowii,0.007387593,0.00662447,0.004711247
157838,Bacillus shackletonii,0.006737975,0.0042362,0.007175336
162209,Paenibacillus naphthalenovorans,0.007819283,0.007878805,0.003497817
182710,Oceanobacillus iheyensis,0.127956033,0.01536171,0.231711718
187491,Corynebacterium glaucum,0.004733728,0.003564245,0.003411655
202952,Acinetobacter gerneri,0.00858702,0.006624685,0.009052166
208480,Actinomyces nasicola,0.005092403,0.003784005,0.004514476
216778,Stenotrophomonas rhizophila,0.006308433,0.00635891,0.005765936
234908,Sutterella stercoricanis,0.344746748,0.2078119,0.432896472
251535,Candidatus Blochmannia vafer,0.028763713,0.01021955,0.041285418
260355,Limnobacter sp. HTCC376,0.00556882,0.00427001,0.00299149
261685,Thermosinus carboxydivorans,0.013942158,0.003242905,0.021635421
301302,Roseburia faecis,0.009734658,0.00927707,0.004346442
307521,Gracilibacillus boraciitolerans,0.015727978,0.011311505,0.01306744
314275,Alteromonas mediterranea,0.00441658,0.00425524,0.000757703
332095,Dethiosulfatibacter aminovorans,0.003306588,0.0036462,0.001626871
370979,Flavobacterium defluvii,0.01123588,0.01177913,0.007437974
386879,Lactobacillus faeni,0.01119174,0.011304365,0.005802995
400390,Alkalimonas collagenimarina,0.005125923,0.005167245,0.003174146
407975,Prevotella pleuritidis,0.006988513,0.006159415,0.0043486
419015,Alloscardovia omnicolens,0.003969728,0.0045462,0.001660567
425254,Cellulosilyticum ruminicola,0.017273653,0.004356705,0.027976285
439703,Prevotella maculosa,0.031086043,0.0260852,0.023252729
446660,Adlercreutzia equolifaciens,0.007936875,0.008390445,0.005160801
449659,Lactobacillus pobuzihii,0.00929447,0.008845935,0.006453926
454171,Chthonomonas calidirosea,0.004681375,0.003893225,0.001906367
467094,Ilumatobacter coccineus,0.029814013,0.00775276,0.04709321
508460,Cloacibacillus evryensis,0.00462435,0.0046098,0.003064724
555313,Phocaeicola abscessus,0.003779268,0.00372233,0.000241406
572010,Slackia isoflavoniconvertens,0.042348945,0.0269482,0.049490659
694315,Kofleria flava,0.009839183,0.0114738,0.004344349
762209,Bifidobacterium callitrichos,0.007576725,0.0073695,0.002626271
863372,Herbaspirillum huttiense,0.00510324,0.00459274,0.002837632
911092,Caldanaerobacter subterraneus,0.034231728,0.01919115,0.039879445
927083,Sandaracinus amylolyticus,0.015345728,0.00889803,0.016100118
930124,Bacillus halosaccharovorans,0.016345433,0.0127917,0.011562798
948756,Paenibacillus macquariensis,0.005796885,0.00543746,0.001637302
1086703,Luteolibacter luojiensis,0.008213268,0.008128405,0.00422136
1113617,Paenibacillus sp. NBRC 13637,0.009054788,0.009325155,0.004804251
1113655,Psychrobacter sp. NBRC 15736,0.004146398,0.00212001,0.004237689
1113946,Lactococcus sp. NBRC 106007,0.026228875,0.01796795,0.021463708
1229909,Candidatus Nitrosopumilus sp. AR2,0.022579363,0.00311642,0.040329981
1385389,Streptococcus sp. MR-1951,0.023575358,0.01639635,0.024261788
1453594,Sphingobacterium sp. YIM 101302,0.002161313,0.001627495,0.001487321
9,Buchnera aphidicola,0.003820973,0.00330235,0.00127228
19,Pelobacter carbinolicus,0.01273784,0.00535232,0.016515963
204,Campylobacter showae,0.003360507,0.00390732,0.00155704
