NCBI taxon id,scientific name,mean relative abundance,median relative abundance,SD of relative abundance
1536,Hathewaya limosa,0.008243246,0.00464706,0.012608336
1656,Actinomyces viscosus,0.004127996,0.00184795,0.00660249
1705,Corynebacterium stationis,0.01294076,0.00574416,0.017220051
1764,Mycobacterium avium,0.006611143,0.00303998,0.008974761
29369,Clostridium sardiniense,0.006901231,0.00393221,0.008239539
36842,Clostridium halophilum,0.004375908,0.0038348,0.002817642
63612,Sodalis glossinidius,0.003501586,0.00357207,0.001382981
66219,Lachnoclostridium phytofermentans,0.004525253,0.00305213,0.003865785
172042,Rothia aeria,0.002915781,0.00254985,0.001913243
229549,Streptococcus minor,0.004920891,0.00466962,0.002556366
381741,Lactobacillus thailandensis,0.060521263,0.00556762,0.131044274
658062,Candidatus Koribacter versatilis,0.003610164,0.00348995,0.001860353
1110546,Veillonella tobetsuensis,0.039441693,0.00559644,0.103564709
1661050,Pseudomonas sp. NBRC 111135,0.491692388,0.00547645,1.69406157
511,Alcaligenes faecalis,0.004748897,0.004395075,0.002828932
920,Acidithiobacillus ferrooxidans,0.003953782,0.00358138,0.001976817
1270,Micrococcus luteus,0.005183467,0.003240125,0.005869678
1633,Lactobacillus vaginalis,0.133812278,0.00761378,0.410653351
2718,Cardiobacterium hominis,0.004378114,0.004566295,0.002351684
37658,[Clostridium] populeti,0.003934676,0.00404328,0.001825934
37929,Glutamicibacter nicotianae,0.003772538,0.004008095,0.002297027
39489,Clostridium moniliforme,0.008782878,0.00447721,0.010226334
132919,Rhodococcus jostii,0.004458483,0.004469325,0.002596189
174709,Allobaculum stercoricanis,0.007404481,0.004456365,0.009996133
180332,Robinsoniella peoriensis,0.003992263,0.00264837,0.003074783
191495,Conexibacter woesei,0.006155522,0.002404205,0.015641351
191610,Corynebacterium atypicum,0.019984271,0.005014555,0.03198809
202955,Acinetobacter tjernbergiae,0.051601785,0.00452491,0.099560814
214851,Subdoligranulum variabile,0.006033045,0.002616965,0.011705643
392736,Uliginosibacterium gangwonense,0.008581168,0.00485019,0.009184611
425254,Cellulosilyticum ruminicola,0.011262732,0.002333495,0.035578786
457412,Ruminococcus sp. 5_1_39BFAA,3.475964444,2.91033,2.453343454
465721,Steroidobacter denitrificans,0.003870106,0.003495985,0.002349155
504487,Jejuia pallidilutea,0.009681661,0.00409978,0.010824116
985664,Bacillus sp. CCUG 60788,0.005090484,0.00346276,0.004496223
183,Leptonema illini,0.005086892,0.00391589,0.003166287
563,Shimwellia blattae,0.011949242,0.00232639,0.027821953
638,Arsenophonus nasoniae,0.003707877,0.00348165,0.002407301
1245,Leuconostoc mesenteroides,0.024242548,0.0101605,0.032876921
1296,Staphylococcus sciuri,0.009808332,0.00383098,0.015998314
1398,Bacillus coagulans,0.003378182,0.00369426,0.001313394
1693,Bifidobacterium minimum,0.004082179,0.00419076,0.001776055
29362,[Clostridium] papyrosolvens,0.004550179,0.00386405,0.003445933
29533,Flavobacterium pectinovorum,0.010141354,0.00552682,0.014355096
29542,Pelobacter acetylenicus,0.003850865,0.00332149,0.004378505
36849,Oxobacter pfennigii,0.003392461,0.00248534,0.002601978
40542,Leptotrichia buccalis,0.010819899,0.00244663,0.029308036
52133,Acinetobacter venetianus,0.047014384,0.0044609,0.12576631
53409,Pseudomonas coronafaciens,0.058148735,0.014761,0.110617886
68891,Streptococcus peroris,0.153264118,0.01419,0.438727151
78346,Bifidobacterium ruminantium,0.010293946,0.00439001,0.019070799
86332,Mogibacterium pumilum,0.068774246,0.00555556,0.172393012
86663,Bacillus carboniphilus,0.005176259,0.0038348,0.004838145
150055,Streptococcus lutetiensis,0.478937447,0.01384,1.183200163
339862,Desulfosporosinus youngiae,0.00372343,0.0044236,0.001711682
446660,Adlercreutzia equolifaciens,0.035341961,0.00839,0.064983215
547188,Phycisphaera mikurensis,0.00767834,0.00485696,0.010244683
598660,Corynebacterium pyruviciproducens,0.006049365,0.004521,0.004058847
634765,Cocleimonas flava,0.005564264,0.00320031,0.006510504
658082,Lachnospiraceae bacterium 2_1_58FAA,0.3304,0.03156,0.734983666
1113655,Psychrobacter sp. NBRC 15736,0.004256614,0.00367175,0.003988307
1608996,Pseudomonas helleri,0.0073351,0.00802697,0.005004254
301,Pseudomonas oleovorans,0.023017058,0.00549729,0.04338741
495,Neisseria elongata,0.004342807,0.003613985,0.004068698
496,Neisseria macacae,0.020108594,0.00384992,0.043711779
863,Syntrophomonas wolfei,0.004011346,0.00421924,0.00166301
1244,Leuconostoc gelidum,0.00539541,0.00424596,0.005466955
1365,Lactococcus plantarum,0.004584955,0.004981035,0.002272361
1406,Paenibacillus polymyxa,0.059244835,0.00501079,0.15946419
1462,Geobacillus kaustophilus,0.006402586,0.00422655,0.006665086
1490,Paraclostridium bifermentans,0.009071414,0.00321973,0.014339349
1549,[Clostridium] sporosphaeroides,0.0034238,0.00278764,0.00193454
1561,Clostridium baratii,0.031952186,0.0075664,0.057462352
1588,Lactobacillus hilgardii,0.007722021,0.004828725,0.009327678
1596,Lactobacillus gasseri,0.314928908,0.00767743,0.677537252
1833,Rhodococcus erythropolis,0.019689186,0.004961565,0.037053414
2145,Spiroplasma taiwanense,0.431697566,0.01279715,1.588024776
29372,Clostridium thermobutyricum,0.003753976,0.00349697,0.002410526
29422,Legionella brunensis,0.004530496,0.004631535,0.002912848
36740,Dermabacter hominis,0.026121445,0.00802196,0.046457009
37915,Dietzia maris,0.006757794,0.00464552,0.006973091
41276,Brevundimonas vesicularis,0.075749051,0.00510699,0.19686232
114528,Mogibacterium neglectum,0.025911953,0.00965189,0.038918993
137658,Pseudomonas indica,0.024887377,0.007369325,0.03488049
140314,Trichococcus palustris,0.006024196,0.00517555,0.004518263
153151,Geobacillus toebii,0.019755555,0.00749933,0.023906471
157838,Bacillus shackletonii,0.010125198,0.004862685,0.017756257
187326,Megasphaera micronuciformis,0.085180898,0.01044,0.184178578
234828,Corynebacterium caspium,0.067981988,0.00350498,0.219413079
256847,Lentisphaera araneosa,0.018263356,0.004835905,0.034818322
270496,Desulfovibrio putealis,0.003700753,0.00363668,0.001942632
363872,Bacillus panaciterrae,0.003688726,0.003260165,0.001988718
516074,Providencia burhodogranariea,0.022245832,0.00348041,0.050379791
516075,Providencia sneebia,1.574387088,0.00490907,3.743333092
674529,Bacteroides faecis,0.169723125,0.020345,0.394625839
1118061,Alistipes obesi,0.088735625,0.050095,0.119328232
1350067,Microbacter margulisiae,0.003087823,0.002987855,0.00103913
453,Legionella feeleii,0.036974984,0.00236748,0.132495293
995,Solitalea canadensis,0.003212193,0.00299249,0.002197499
996,Flavobacterium columnare,0.008839729,0.00236485,0.020531889
1285,Staphylococcus intermedius,0.005910982,0.00506791,0.006063822
1323,Faecalicoccus pleomorphus,0.009216329,0.00598498,0.01019639
1423,Bacillus subtilis,0.004252217,0.00187878,0.007647563
1479,Bacillus smithii,0.013629638,0.0034395,0.025471799
1604,Lactobacillus amylovorus,0.005853692,0.00444109,0.005135727
2057,Sphaerobacter thermophilus,0.006953665,0.00204608,0.016830259
33007,Actinomyces neuii,0.00799681,0.00513835,0.010499916
34062,Moraxella osloensis,0.00771197,0.00228066,0.016777216
37919,Rhodococcus opacus,0.004524765,0.00456684,0.002557997
39498,[Eubacterium] yurii,0.004544709,0.00328915,0.004545033
40216,Acinetobacter radioresistens,3.323409501,0.00828397,12.74524492
45242,Capnocytophaga granulosa,0.020943319,0.00245471,0.069891923
47500,Aneurinibacillus migulanus,0.005779209,0.00475896,0.004636526
53363,Brevibacterium mcbrellneri,0.045199413,0.0121381,0.061235663
76123,Prevotella enoeca,0.007907287,0.00495565,0.007147868
80866,Delftia acidovorans,0.288080026,0.00231294,0.71008619
82135,Atopobium vaginae,0.006696294,0.00464706,0.006571571
279832,Suttonella ornithocola,0.003905538,0.00338685,0.001852343
283734,Staphylococcus pseudintermedius,0.004212517,0.00255925,0.004341062
285091,Alcanivorax dieselolei,0.004611789,0.00402755,0.002078062
292800,Flavonifractor plautii,0.023567333,0.01998,0.021505878
315405,Streptococcus gallolyticus,0.005963162,0.0028097,0.007502752
334543,Psychrobacter arcticus,0.011403157,0.00581159,0.010262316
419015,Alloscardovia omnicolens,0.013204937,0.00514178,0.029837498
511062,Oceanimonas sp. GK1,0.003424087,0.00392727,0.001349739
555313,Phocaeicola abscessus,0.004020585,0.00431779,0.001627755
658081,Lachnospiraceae bacterium 1_1_57FAA,0.505699333,0.33755,0.46686279
1038856,Planococcus plakortidis,0.0059382,0.00434329,0.004127546
1524254,Pseudohongiella acticola,0.004519944,0.00250979,0.004930681
204,Campylobacter showae,0.005026087,0.002342415,0.008844295
329,Ralstonia pickettii,0.031896478,0.01914525,0.040168566
415,Methylobacter luteus,0.003093031,0.002345885,0.002811225
1464,Paenibacillus larvae,0.004713254,0.004978015,0.001719317
1482,Virgibacillus halodenitrificans,0.012379093,0.00519541,0.022332424
1632,Lactobacillus oris,0.158868969,0.005732705,0.486176263
2137,Spiroplasma apis,0.005560291,0.00394776,0.005321129
13076,Globicatella sanguinis,0.030953726,0.006300635,0.079014536
28141,Cronobacter sakazakii,0.042077129,0.00499148,0.108186348
33036,Anaerococcus tetradius,0.013080624,0.00561339,0.019965013
35554,Geobacter sulfurreducens,0.009975827,0.004347175,0.016043814
37637,Corynebacterium pseudodiphtheriticum,0.003473427,0.00328607,0.001385065
39494,[Eubacterium] tortuosum,0.004878026,0.00433054,0.003569096
43768,Corynebacterium matruchotii,0.011547618,0.00523018,0.023719814
52227,Prevotella dentalis,0.008236889,0.004439725,0.01146345
57037,Lactobacillus zeae,0.012141818,0.00897991,0.010252806
81857,Lactobacillus selangorensis,0.012583981,0.009356315,0.011407974
121163,Actinomyces suimastitidis,0.006583831,0.00372611,0.006780724
156456,Anaeroglobus geminatus,0.008027578,0.00567524,0.006957747
160453,Enterococcus gilvus,0.010235512,0.00454326,0.018305265
161896,Corynebacterium camporealensis,0.012635612,0.004904705,0.01696221
190893,Vibrio coralliilyticus,0.002636486,0.002196445,0.001680248
192421,Planococcus maritimus,0.010088538,0.004295445,0.014305939
216940,Spiroplasma lampyridicola,0.062766451,0.00632346,0.10538701
231447,Desulfobulbus japonicus,0.003975434,0.00383289,0.001171776
310514,Prevotella multisaccharivorax,0.080019904,0.002928405,0.251660818
457422,Erysipelotrichaceae bacterium 2_2_44A,0.082179286,0.014635,0.159075976
477680,Filimonas lacunae,0.005849127,0.004922965,0.003168366
589537,Prevotella dentasini,0.007304892,0.005449195,0.005375385
626933,Odoribacter laneus,0.010034314,0.004752515,0.017182227
626947,Parasutterella secunda,0.271961661,0.00430318,0.555229978
665950,Lachnospiraceae bacterium 3_1_46FAA,0.145862857,0.066815,0.191959513
863372,Herbaspirillum huttiense,0.014588271,0.00493311,0.02513906
1177732,Varibaculum sp. CCUG 45271,0.005692814,0.00233214,0.006269842
777,Coxiella burnetii,0.005729735,0.00447487,0.004689054
1472,Paenibacillus pabuli,0.042353542,0.00814323,0.056629862
1478,Bacillus simplex,0.010767965,0.00456538,0.018515702
1553,Clostridium tetanomorphum,0.004385068,0.00266475,0.00349742
1579,Lactobacillus acidophilus,0.01466306,0.00374125,0.021986202
1624,Lactobacillus salivarius,0.115228568,0.00838153,0.316659045
1639,Listeria monocytogenes,0.003291993,0.00383098,0.001696318
1684,Bifidobacterium asteroides,0.004989032,0.00502336,0.002487098
2051,Mobiluncus curtisii,0.003282761,0.00236485,0.00290366
2153,Asteroleplasma anaerobium,0.005003402,0.00414336,0.003659867
2743,Marinobacter hydrocarbonoclasticus,0.004395998,0.00377786,0.003058113
31909,Halothermothrix orenii,0.005641688,0.00442899,0.006142776
39487,Atopobium fossor,0.007931556,0.00502336,0.005909836
39791,Corynebacterium glucuronolyticum,0.005732148,0.00496327,0.004909221
47679,Sporomusa sphaeroides,0.003139195,0.00370824,0.001481953
52767,Actinomyces denticolens,0.004115643,0.00248998,0.005611183
56810,Psychrobacter glacincola,0.061966641,0.00526399,0.177632293
68892,Streptococcus infantis,0.026156154,0.00644,0.045012541
76860,Streptococcus constellatus,0.040006068,0.00428036,0.119731652
79883,Bacillus horikoshii,0.059380814,0.00978091,0.138224669
102862,Proteus penneri,0.05360617,0.00456809,0.120346888
105612,Lactobacillus algidus,0.010054687,0.0065783,0.014337281
147709,Carnobacterium inhibens,0.014460991,0.00409216,0.037852253
157688,Leptotrichia hofstadii,0.002901466,0.0023406,0.001742456
161902,Corynebacterium sundsvallense,0.006050218,0.00268731,0.010341797
182182,Actinobacillus scotiae,0.002743262,0.00221073,0.001297756
216947,Spiroplasma velocicrescens,0.022488604,0.00447948,0.049599761
246618,Bifidobacterium thermacidophilum,0.006024062,0.00465441,0.003786505
301585,Spiroplasma platyhelix,0.006704354,0.00419076,0.011946729
322505,Sharpea azabuensis,0.008260005,0.00435256,0.008888345
379064,Cyanobacterium aponinum,0.004148715,0.00264732,0.002951911
379900,Niabella aurantiaca,0.003901358,0.00444109,0.002011998
381742,Lactobacillus camelliae,0.010865257,0.00636254,0.011131469
446369,Paenibacillus glebae,0.002799518,0.00248998,0.00115323
483012,Lactobacillus cacaonum,0.791284534,0.00709455,2.804587538
521157,Weissella sp. KLDS 7.0701,0.027967934,0.0197151,0.031289676
588932,Brevundimonas naejangsanensis,0.014956668,0.00405121,0.029652074
638849,Pyramidobacter piscolens,0.035175907,0.01028,0.045498972
665951,Lachnospiraceae bacterium 8_1_57FAA,0.320249231,0.04585,0.775845436
673862,Candidatus Babela massiliensis,0.004489823,0.00406207,0.002443653
755731,Clostridium sp. BNL1100,0.010132081,0.00303998,0.020064598
882141,Bacillus sp. IHB B 2296,0.039472173,0.00435256,0.095173183
1077256,Methanosphaera cuniculi,0.022971606,0.00537079,0.038682227
1077464,Streptococcus tigurinus,0.011386923,0.00273,0.015034682
1121961,Hirschia maritima,0.006714662,0.00403641,0.006005948
1229909,Candidatus Nitrosopumilus sp. AR2,0.024897095,0.00526399,0.053698867
1277350,Geobacter sp. DSM 9736,0.003955227,0.00375756,0.002471524
1453594,Sphingobacterium sp. YIM 101302,0.004255226,0.00402495,0.004538355
1870820,Paenibacillus sp. IHBB 9852,0.005203928,0.00268731,0.006983365
1006,Marivirga tractuosa,0.03958522,0.01699595,0.063837992
1027,Microscilla marina,0.005341815,0.004991155,0.002427502
1766,Mycobacterium fortuitum,0.00623939,0.00302971,0.007701466
28124,Porphyromonas endodontalis,0.539787294,0.007153685,1.798358
28227,Mycoplasma penetrans,0.007391388,0.0047545,0.006103767
29448,Bradyrhizobium elkanii,0.007148841,0.002470815,0.014323987
36808,Corynebacterium bovis,0.005252141,0.00459636,0.00311968
59839,Paenibacillus alginolyticus,0.004642253,0.00396385,0.004731194
83561,Simkania negevensis,0.003206299,0.00240831,0.002181928
99656,[Clostridium] fimetarium,0.003086748,0.003088495,0.001913239
101564,Pseudomonas alcaliphila,0.617333473,0.0047312,2.095657118
152335,Lactobacillus suebicus,0.008047189,0.004635285,0.007498724
164393,Lactobacillus fuchuensis,0.008898548,0.005009325,0.011882573
202604,Moorella mulderi,0.003953581,0.00306788,0.003601807
216945,Spiroplasma syrphidicola,0.004436144,0.002690295,0.003722273
220684,Bacillus drentensis,0.004782431,0.003045415,0.004463356
220687,Bacillus novalis,0.004279233,0.003167915,0.004280224
261292,Nitrosomonas sp. Is79A3,0.004858272,0.004156065,0.004572478
330214,Nitrospira defluvii,0.003951324,0.003783175,0.002308286
375175,Lactobacillus backii,0.007131075,0.004584505,0.008592202
430522,Pedobacter steynii,0.002374308,0.0019995,0.001676572
510947,Lacibacter cauensis,0.003730299,0.003719915,0.001895435
604330,Olsenella umbonata,0.016862278,0.006710135,0.018288741
755172,Peptoniphilus coxii,0.012933946,0.00461913,0.016284133
1113709,Psychrobacter sp. NBRC 101052,0.009328971,0.005995525,0.012925486
1134563,Prevotella sp. JCM 6348,0.019396055,0.002683295,0.043379923
1206085,Jatrophihabitans endophyticus,0.003444334,0.00296828,0.001942576
300,Pseudomonas mendocina,0.038699677,0.00520454,0.090925941
486,Neisseria lactamica,0.006279306,0.00636254,0.00362747
487,Neisseria meningitidis,0.007047286,0.00160015,0.012950676
539,Eikenella corrodens,0.068936229,0.0016346,0.128368415
732,Aggregatibacter aphrophilus,0.061545566,0.00380431,0.182528198
1018,Capnocytophaga ochracea,0.080781511,0.00329576,0.227086595
1538,Clostridium ljungdahlii,0.008809401,0.00349156,0.015703184
2139,Spiroplasma clarkii,0.011131448,0.0037618,0.024435827
28152,Yersinia kristensenii,0.003801653,0.00357207,0.002189654
29374,Filifactor villosus,0.006404518,0.00447487,0.007946155
33954,Clostridium magnum,0.002324886,0.00234423,0.000917576
42322,Eubacterium ruminantium,0.005766689,0.00402755,0.005045595
43771,Corynebacterium urealyticum,0.00835136,0.00308185,0.014361813
52786,Anaerofilum agile,0.007859628,0.00799424,0.006593287
55209,Pantoea cypripedii,0.005041362,0.00375756,0.00598054
68274,Streptomyces tauricus,0.007776787,0.00435256,0.01130734
71657,Lonsdalea quercina,0.030244883,0.0044609,0.07150428
89152,[Clostridium] hiranonis,0.003061008,0.00204608,0.002291093
90728,Desulfatiglans anilini,0.003945702,0.00453638,0.001361448
104336,Microbacterium foliorum,0.005566039,0.00466962,0.004695395
107709,Opitutus terrae,0.017374435,0.00844416,0.029192661
137461,Aerosphaera taetra,0.005822083,0.00394617,0.005290649
171398,Paenibacillus sp. DSM 1352,0.063658677,0.00751512,0.139177978
185761,Corynebacterium spheniscorum,0.014686318,0.00626351,0.020914503
196162,Nocardioides sp. JS614,0.004448879,0.00392403,0.002993184
238012,Lactobacillus tucceti,0.005911799,0.00475466,0.00405035
524280,Pedobacter sp. JC2492,0.003068325,0.00156917,0.003381562
571800,Psychrobacter sp. G,0.003079104,0.00305213,0.001957415
658085,Lachnospiraceae bacterium 5_1_57FAA,0.090326364,0.01137,0.162254649
1126833,Paenibacillus beijingensis,0.003459218,0.00248998,0.002215959
1144673,Acinetobacter sp. CIP 64.7,0.107915408,0.00467749,0.294585303
1463840,Streptomyces sp. NRRL F-2305,0.01654121,0.00476883,0.032617642
1586267,Apibacter mensalis,0.00315904,0.00224235,0.002439472
1768011,Sphingobacterium sp. LMG 28764,0.002567884,0.00228066,0.000987035
9,Buchnera aphidicola,0.0041506,0.002417295,0.004303202
252,Halomonas halmophila,0.004400719,0.004331585,0.000920975
480,Moraxella catarrhalis,0.00513262,0.004057105,0.005287614
484,Neisseria flavescens,0.07383,0.01144,0.13490071
1418,Bacillus mannanilyticus,0.088413958,0.003717725,0.266415865
1600,Lactobacillus acetotolerans,0.005825132,0.00490666,0.004060508
1607,Lactobacillus bifermentans,0.007194022,0.003225205,0.011627644
28161,Bisgaard Taxon 7,0.00679448,0.004247055,0.005367872
29364,[Clostridium] polysaccharolyticum,0.005713384,0.00501098,0.002769953
29371,[Clostridium] termitidis,0.004372871,0.00375488,0.002387957
29539,Thermoleophilum album,0.003598498,0.00397988,0.001681581
33932,Bacillus cohnii,0.019471301,0.0048797,0.03800216
33964,Leuconostoc citreum,0.04503041,0.017584,0.065638033
43305,Butyrivibrio proteoclasticus,0.016375256,0.004265535,0.040023488
45067,Legionella lansingensis,0.19994742,0.004514495,0.583948183
79209,Desulfosporosinus meridiei,0.003892246,0.00318681,0.002609444
79879,[Bacillus] clarkii,0.017151095,0.005747945,0.026902117
82347,Facklamia languida,0.019718885,0.0113056,0.033151371
86957,Selenomonas lacticifex,0.003392313,0.002368555,0.002765174
89059,Lactobacillus acidipiscis,0.05643944,0.003083995,0.153375265
106654,Acinetobacter nosocomialis,0.021757316,0.007339365,0.044515605
109790,Lactobacillus jensenii,0.054847169,0.01753595,0.101282131
113107,Streptococcus australis,0.19025,0.028465,0.406596617
126569,Paenibacillus glycanilyticus,0.074945398,0.005188535,0.219925346
161879,Corynebacterium kroppenstedtii,0.003609831,0.00395217,0.001828227
219742,Psychrobacter adeliensis,0.003316568,0.002028035,0.004568999
225324,Enhydrobacter aerosaccus,0.005012863,0.00217734,0.008115141
225992,Comamonas kerstersii,0.002802561,0.00227667,0.001199256
227943,Lactobacillus antri,0.019421689,0.00280396,0.041685526
232721,Acidovorax sp. JS42,0.003210149,0.002959555,0.001752598
258224,Corynebacterium resistens,0.014360313,0.007295685,0.02070247
272239,Pseudoclavibacter bifida,0.015558438,0.006449525,0.017534815
302449,Corynebacterium tuscaniense,0.010571668,0.004345915,0.015091108
307126,Lactobacillus apodemi,0.020201999,0.00608602,0.032533789
316068,Leadbetterella byssophila,0.003218288,0.003620375,0.001235911
363265,Prevotella stercorea,4.03925,0.05897,11.33778493
387092,Nitratiruptor sp. SB155-2,0.004372052,0.003973835,0.00203146
392333,Geoalkalibacter ferrihydriticus,0.240364509,0.003319505,0.747859978
393921,Porphyromonas crevioricanis,0.003881473,0.003828015,0.002753526
400668,Marinomonas sp. MWYL1,0.002697606,0.0024208,0.001510046
402877,Syntrophomonas palmitatica,0.030483314,0.00736887,0.05857538
405446,Stenotrophomonas terrae,2.552727783,0.0034328,8.045156599
458033,Chloracidobacterium thermophilum,0.050111617,0.022438,0.066583214
487698,Stenotrophomonas pavanii,0.015258866,0.007647865,0.01701061
564835,Pedobacter koreensis,0.031645981,0.004168145,0.081294442
658086,Lachnospiraceae bacterium 3_1_57FAA_CT1,0.231818,0.061115,0.45922836
679249,Lactobacillus floricola,0.018728503,0.00469333,0.027468603
1099853,Coprobacter fastidiosus,0.285917,0.07962,0.435844646
1404244,Corynebacterium glyciniphilum,0.007745166,0.004308425,0.007341411
1463837,Streptomyces sp. NRRL B-3253,0.006640154,0.00237595,0.012646937
197,Campylobacter jejuni,1.339567234,0.18103,2.088419107
285,Comamonas testosteroni,0.511531383,0.00878735,1.457293687
350,Zoogloea ramigera,0.004730241,0.00313175,0.005081932
824,Campylobacter gracilis,0.004834431,0.00303453,0.00611512
1019,Capnocytophaga sputigena,0.003345946,0.00329576,0.001311746
1076,Rhodopseudomonas palustris,0.022294894,0.00245718,0.050111711
1459,Sporosarcina globispora,0.010893488,0.00350238,0.017549821
1513,Clostridium tetani,0.003933453,0.00481278,0.001780573
1521,[Clostridium] cellulolyticum,0.012463617,0.00275854,0.021571013
28189,Capnocytophaga cynodegmi,0.002884298,0.00232639,0.00172022
29361,Tyzzerella nexilis,0.331552222,0.06469,0.408480427
31973,Eggerthia catenaformis,0.00428026,0.0044236,0.002362509
46609,Clostridium pascui,0.00431372,0.00229943,0.006318753
49319,Rubrobacter xylanophilus,0.005738853,0.00367175,0.00644134
51173,Ureibacillus thermosphaericus,0.041981595,0.00410981,0.109749726
52229,Hallella seregens,0.007082989,0.00447948,0.005758287
53254,Bosea thiooxidans,0.043169244,0.00990153,0.075478374
54007,Anaerococcus octavius,0.025979557,0.0112854,0.029951865
76832,Myroides odoratimimus,0.00432716,0.00475466,0.002350761
85643,Thauera sp. MZ1T,0.005356356,0.00405121,0.004994101
86185,Pseudomonas lundensis,0.005431012,0.00490942,0.003645693
86665,Bacillus halodurans,0.007890697,0.00314031,0.011978811
135082,Selenomonas infelix,0.006363499,0.0023406,0.01064135
183417,Proteus hauseri,0.668540534,0.0475964,1.359309915
184064,Thermodesulfobium narugense,0.00341011,0.00351136,0.001963573
217070,Stella vacuolata,0.008626143,0.00156917,0.021462145
233055,Desulfitobacterium dichloroeliminans,0.006666313,0.00422672,0.006757572
234835,Brevibacterium antiquum,0.033627964,0.00628615,0.056473032
324767,Bacillus infantis,0.008554103,0.00350324,0.013240128
358220,Acidovorax sp. KKS102,0.009081546,0.00474473,0.015065175
386879,Lactobacillus faeni,0.014120849,0.00563603,0.01729294
442870,Acanthopleuribacter pedis,0.004506383,0.00456809,0.000784203
449659,Lactobacillus pobuzihii,0.075123299,0.0047297,0.199156551
487316,Acinetobacter soli,0.01786123,0.00419,0.028789005
520083,Lactobacillus sp. KLDS 1.0716,0.114801746,0.00496327,0.319194751
544580,Actinomyces oris,0.002108831,0.00228066,0.001394289
545533,Alishewanella jeotgali,0.002721404,0.00200264,0.002452416
754476,Methylophaga nitratireducenticrescens,0.002989878,0.00305213,0.001552524
768539,Microbacterium sp. JCM 9637,0.005894622,0.00556762,0.003878116
931533,Lactobacillus saniviri,0.007828787,0.00475466,0.006245597
1042156,Clostridium sp. SY8519,0.00283703,0.00308185,0.00147794
1346286,Dysgonomonas macrotermitis,0.002661695,0.00245471,0.001713634
1411316,Pedobacter sp.,0.002852691,0.00263199,0.001665366
1603886,Bifidobacterium lemurum,0.007372863,0.00505,0.004463774
19,Pelobacter carbinolicus,0.005637354,0.004075915,0.006211567
114,Gemmata obscuriglobus,0.024835396,0.003061775,0.056155806
521,Bordetella avium,0.001854208,0.00171592,0.000741541
542,Zymomonas mobilis,0.002639432,0.00247821,0.001292987
852,Fusobacterium perfoetens,0.012482823,0.006039775,0.016481078
1010,Sphingobacterium mizutaii,0.028549936,0.005385645,0.060365308
1054,Ectothiorhodospira shaposhnikovii,0.005616698,0.005182165,0.002056511
1351,Enterococcus faecalis,0.33173375,0.13794,0.62077739
1409,Bacillus sp.,0.003866524,0.00397983,0.001265133
1458,Bacillus fastidiosus,0.004292416,0.00454456,0.002035102
1499,[Clostridium] josui,0.013264468,0.003443435,0.02790004
1511,[Clostridium] sticklandii,0.00299188,0.00214789,0.002337712
1525,Moorella thermoacetica,0.003071235,0.003256105,0.001273878
1629,Weissella viridescens,0.052384464,0.007612515,0.128839949
1667,Arthrobacter sp.,0.003669864,0.00290253,0.001849328
2374,Acetonema longum,0.003686718,0.003970395,0.000920839
2748,Carnobacterium divergens,0.010966091,0.004711,0.018295266
13690,Sphingobium yanoikuyae,0.839722805,0.00661912,2.280109234
28251,Ornithobacterium rhinotracheale,0.001829827,0.001900465,0.000848669
29394,Dolosigranulum pigrum,0.003553825,0.002456575,0.003851471
32013,Comamonas terrigena,0.003351403,0.003013495,0.001477231
38313,Shewanella algae,0.004040136,0.004595395,0.001753193
45634,Streptococcus cristatus,0.009065,0.001455,0.021386263
51048,Actinobacillus porcinus,0.004367703,0.0036254,0.003332311
51101,Brevibacillus agri,0.003908954,0.00320456,0.002743599
53446,Streptomyces cinnamoneus,0.01872983,0.007916155,0.020394398
55507,Schwartzia succinivorans,0.006159945,0.003713625,0.007695771
65655,Hydrogenophaga palleronii,0.003920493,0.00477839,0.001719665
79681,Tissierella creatinophila,0.007185465,0.0054502,0.005478172
80876,Insolitispirillum peregrinum,0.125470106,0.07050975,0.16421804
86958,Propionispira paucivorans,0.030859301,0.00874518,0.060139143
88132,Eremococcus coleocola,0.007384831,0.00522704,0.006144248
92647,Paraburkholderia tropica,0.002008323,0.001947015,0.00094782
118246,Ureibacillus terrenus,0.004674503,0.00348333,0.004085591
119484,Syntrophobacter fumaroxidans,0.00343247,0.00342667,0.001448445
131111,Actinomyces turicensis,0.19659125,0.011355,0.385394419
134534,Acinetobacter gyllenbergii,0.014701038,0.003304855,0.028726971
146919,Salinibacter ruber,0.003630631,0.003156235,0.002185679
148813,Sulfuricurvum kujiense,0.003821425,0.003867585,0.002318425
163665,Dysgonomonas mossii,0.003804784,0.00384596,0.001249492
179838,Lactobacillus diolivorans,0.008218678,0.00461923,0.00682372
185008,Butyrivibrio hungatei,0.012437969,0.00436719,0.013582897
187452,Pediococcus claussenii,0.040741539,0.006428535,0.085427734
208480,Actinomyces nasicola,0.002795678,0.00289276,0.001628381
255507,Arcobacter cibarius,0.003229251,0.00288457,0.001356215
260337,beta proteobacterium HTCC379,0.00295278,0.003297635,0.001359607
263475,Viridibacillus arvi,0.422808975,0.004614765,1.17759146
269261,Nitratifractor salsuginis,0.006210605,0.004741825,0.005918511
293371,Lactobacillus oligofermentans,0.004855106,0.004120985,0.002330735
387093,Sulfurovum sp. NBC37-1,0.005316073,0.00509529,0.00194588
